0,-3.218064147827244,0
0.244140625,-3.527382246055682,0.01973683532253422
0.48828125,-7.026339519707824,0.0413111790336567
0.732421875,-17.46495672604261,0.04227668164743605
0.9765625,-40.42536660924786,179.5083312409499
1.220703125,-73.59654302081725,32.28129459572403
1.46484375,-72.83853513930966,39.85450535927746
1.708984375,-73.04899844368104,47.22819882363254
1.953125,-74.16113173279066,46.66580139754481
2.197265625,-75.65083781166828,42.24669633104129
2.44140625,-79.12207180783595,30.4186714823973
2.685546875,-84.10233285380096,2.344349230827983
2.9296875,-87.54519460361249,140.7712256667598
3.173828125,-84.93599471951994,105.5032918569593
3.41796875,-83.88027386207854,117.5666077653108
3.662109375,-82.52642951985402,142.7469129400164
3.90625,-80.16718557937716,160.6758743849965
4.150390625,-78.18482690345553,1.838399320273874
4.39453125,-77.25296324325973,14.70007795038854
4.638671875,-78.24004515536569,19.76136116419871
4.8828125,-81.30525438927074,16.0909014149719
5.126953125,-84.35422879054762,173.7547322494823
5.37109375,-83.78876018251711,159.350439652146
5.615234375,-81.62584314594682,162.2298019790454
5.859375,-78.7496953688071,170.1881990035648
6.103515625,-77.48558663761328,174.9198112217598
6.34765625,-78.03662612182515,174.8055526530966
6.591796875,-78.7596019471694,1.405270428506201
6.8359375,-78.17500463800441,11.25182135702969
7.080078125,-77.51732204995768,12.83597200884115
7.32421875,-77.85655906513716,11.99587481691365
7.568359375,-78.8320970023196,5.957891911916163
7.8125,-79.33348665452611,169.4255521970733
8.056640625,-78.81420587506196,154.6018532336492
8.30078125,-79.373408237733,152.6203587740048
8.544921875,-82.05175634189044,157.1632404735951
8.7890625,-84.499702298952,133.4512652924823
9.033203125,-85.48413491526831,114.4843943564838
9.27734375,-88.15546417798973,162.0196982678552
9.521484375,-81.80143539275336,169.2315815849935
9.765625,-77.92147500444094,164.8292968665847
10.009765625,-77.96588376829385,177.4824604994797
10.25390625,-80.78257210818414,175.4594288550655
10.498046875,-82.87764947363792,149.0735902442
10.7421875,-85.10709901566004,159.8924739066365
10.986328125,-84.18253772621509,9.538825010252344
11.23046875,-80.67697025304727,11.48902582248741
11.474609375,-79.55992479424511,24.76852606189725
11.71875,-79.72508622171893,46.65184959761363
11.962890625,-79.00976126597163,52.30460525365901
12.20703125,-79.82922236306018,58.95446408334793
12.451171875,-82.46890558918757,86.58254029550567
12.6953125,-84.10288414069127,104.1470089868163
12.939453125,-85.16788654778109,127.0615304305741
13.18359375,-82.81994120595856,164.0912679567537
13.427734375,-81.03080489543657,8.837732510555155
13.671875,-79.3419123205247,24.07525179120504
13.916015625,-79.36601607641181,26.54738479828311
14.16015625,-81.45173223101445,32.07312426971136
14.404296875,-84.33502404429468,42.51583003646402
14.6484375,-91.63649711005391,55.21765615458686
14.892578125,-104.073931119697,53.30200619836926
15.13671875,-95.53607180909749,125.8432236243739
15.380859375,-86.40095807386123,178.485352810497
15.625,-82.26350168125512,12.04280563386746
15.869140625,-80.42879636271407,23.62241204439787
16.11328125,-78.45124608402801,51.9100296980077
16.357421875,-77.99490336853441,74.78301935060425
16.6015625,-80.30929597180332,96.83413828618094
16.845703125,-83.53440528189589,123.8900141509431
17.08984375,-87.06146053826551,157.3235904753675
17.333984375,-86.43176379238666,59.85167445829263
17.578125,-83.4863176007711,66.24512811542982
