0,-6.874899790613118,0,2.828137162264698,0
0.244140625,-7.184928806338195,0.0288998346866245,2.518549942755555,0.02577353005605444
0.48828125,-10.67992905302002,0.05031528926981192,-0.9786104689191264,0.04977869772556601
0.732421875,-21.08704881165934,0.09751199518606832,-11.40333861398986,0.08677365523503432
0.9765625,-43.61637299302794,0.5382252745071417,-34.16191225745872,0.3552262519135476
1.220703125,-76.34199463287882,0.6350526390538788,-83.06508265632542,36.99097082861101
1.46484375,-77.56976723731651,167.0495124541165,-90.98955893917064,30.89014779309009
1.708984375,-77.88988844723892,153.265049791565,-98.88622516187903,27.8757155572355
1.953125,-75.01114498603607,151.6555892395668,-86.67704762816587,0.3813470317083185
2.197265625,-73.22454113599123,158.4047123594742,-81.24672148045683,5.478750953360767
2.44140625,-75.68368139575534,163.3821411636819,-85.73900956526346,25.59543094137426
2.685546875,-80.41040509159258,176.3906087828033,-88.95982810526104,107.13770122636
2.9296875,-83.22586819762698,13.05148232586808,-86.74940314783285,134.9056173612832
3.173828125,-83.99713475278467,5.226734360988853,-95.2317831032593,148.4921808650925
3.41796875,-77.2768690799677,161.7389075792518,-82.16400949669763,149.5658089661889
3.662109375,-72.12262206144587,150.9052146436341,-74.93576512631363,148.5462729773577
3.90625,-71.41800891830306,141.2808374062819,-74.25359173689797,145.8360675626271
4.150390625,-73.43886477095577,131.0941959163641,-76.70389514173434,143.8473423576497
4.39453125,-76.82950907256826,108.6250757247664,-82.35592412218324,120.3637716069034
4.638671875,-78.42540848311171,64.94004663426861,-82.27197814319361,56.33060051219692
4.8828125,-78.24305448233177,45.20219668240472,-79.15000004733589,50.34439722567229
5.126953125,-78.89046344425108,47.96520413256519,-77.04892325923042,56.18169588770972
5.37109375,-79.15093407842858,46.17285376074432,-75.92418027898701,57.40414612558211
5.615234375,-81.35309442024864,46.90005068094903,-76.61701798300156,63.68356246956913
5.859375,-90.74613407840482,56.4032257021203,-79.10282634138012,70.0521932497808
6.103515625,-92.34434324594682,101.903457156931,-82.61854917491057,61.58014594490157
6.34765625,-89.784654231386,130.2072615743452,-80.49362715074517,51.0709386649418
6.591796875,-88.68044533334964,0.6301214978407863,-77.10835732817708,48.78930652109001
6.8359375,-86.18978907619339,18.60345720466215,-76.88595878410385,48.86680457334113
7.080078125,-84.7310918140619,44.40659444598905,-77.80561839979273,64.14807880395703
7.32421875,-88.93646373735527,83.76276924231449,-80.78746503195647,92.14192063036215
7.568359375,-83.37613286398553,18.00100638933336,-82.69724116578436,0.1646537379851885
7.8125,-76.79791424434237,30.80341143167673,-76.54534748055238,33.47580590745614
8.056640625,-74.28390630115514,39.91782293151668,-74.71681753302281,48.85165528234307
8.30078125,-72.8272167922367,45.37909750887647,-74.29097334496413,59.29931542517011
